osm_type,osm_id,latitude,longitude,industrial,landuse,power,man_made,building,product,plant_source,plant_method,resource,description,source_file
node,7513857499,10.0877703,76.5544429,,,,works,,,,,,,industrial-works.osm.pbf
node,7513857501,10.0871271,76.555905,,,,works,,,,,,,industrial-works.osm.pbf
node,7515101790,9.8061261,76.4554483,,,,works,,,,,,,industrial-works.osm.pbf
node,7515101801,9.8061989,76.455979,,,,works,,,,,,,industrial-works.osm.pbf
node,7515101802,9.807674,76.4557661,,,,works,,,,,,,industrial-works.osm.pbf
node,7516302715,9.507692,76.5174018,,,,works,,,,,,,industrial-works.osm.pbf
node,7516302716,9.5066338,76.5175225,,,,works,,rubber,,,,,industrial-works.osm.pbf
node,7516509626,11.2651624,76.0049495,,,,works,,,,,,,industrial-works.osm.pbf
node,7516509630,11.2652804,76.0086162,,,,works,,,,,,,industrial-works.osm.pbf
node,7517165526,11.4027151,75.8264995,,,,works,,fertiliser,,,,,industrial-works.osm.pbf
node,7517394323,9.2588073,76.4144207,,,,works,,,,,,,industrial-works.osm.pbf
node,7521976334,12.0339227,75.2706873,,,,works,,,,,,,industrial-works.osm.pbf
node,7523015855,9.8222851,76.4459347,,,,works,,,,,,,industrial-works.osm.pbf
node,7523811383,11.4351764,75.9521769,,,,works,,,,,,,industrial-works.osm.pbf
node,7525218511,9.5098453,76.5253773,,,,works,,Interlocks,,,,,industrial-works.osm.pbf
node,7525218512,9.5094218,76.5254723,,,,works,,,,,,,industrial-works.osm.pbf
node,7540946769,10.8889333,76.5423753,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7540946770,10.888978,76.5431264,,,,works,,food,,,,,industrial-works.osm.pbf
node,7543992454,10.588016,76.5110085,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,7558884056,22.1387834,88.6905737,,,,works,,,,,,,industrial-works.osm.pbf
node,7637162810,8.3721218,77.076487,,,,works,industrial,,,,,,industrial-works.osm.pbf
node,7637587934,31.6266062,74.8181848,,,,works,,Can_Seaming_Machines;Filter_Seaming_Machines;Capacitor_Seaming_Machines;Can_Seamers;Beer_Seamers;Can_Sealing_Machines;Can_Sealers;Seamers;Seaming_Machines,,,,,industrial-works.osm.pbf
node,7673449385,13.7094101,77.5021337,,,,works,,,,,,,industrial-works.osm.pbf
node,7726053215,9.0067638,76.8092349,,,,works,,cashew,,,,,industrial-works.osm.pbf
node,7726101508,9.0046072,76.8070292,,,,works,,ice_cream,,,,,industrial-works.osm.pbf
node,7726214350,9.6432745,76.533801,,,,works,,,,,,,industrial-works.osm.pbf
node,7731231285,30.7136761,76.6945946,,,,works,,Rock_Drilling_Tools,,,,"Rockpecker is British company which designs and manufactures a wide range of Rock Drilling Tools which are used in Pipeline Installation, Oil & Gas Well Drilling, Mining, Construction, Geothermal, and Water-well Construction industries. ",industrial-works.osm.pbf
node,7743259699,11.1519729,75.88906,,,,works,,food,,,,,industrial-works.osm.pbf
node,7743291218,11.1515668,75.8891207,,,,wastewater_plant,,,,,,,industrial-works.osm.pbf
node,7743302065,11.1500318,75.8896785,,,,works,,food,,,,,industrial-works.osm.pbf
node,7743315650,11.1496146,75.8894777,,,,works,,food,,,,,industrial-works.osm.pbf
node,7743343733,11.1487003,75.8915523,,,,works,,food,,,,,industrial-works.osm.pbf
node,7743353117,11.149169,75.8913388,,,,works,,food,,,,,industrial-works.osm.pbf
node,7745759425,11.1602907,75.8729859,,,,works,,machinery,,,,,industrial-works.osm.pbf
node,7761291532,8.7480793,76.7602152,,,,works,,,,,,,industrial-works.osm.pbf
node,7765686937,8.446197,77.1250071,,,,works,,,,,sand;aggregate,,industrial-works.osm.pbf
node,7765767323,8.5438469,77.0099307,,,,works,,,,,,,industrial-works.osm.pbf
node,7777260568,11.4309603,75.789689,,,,works,,flour,,,,,industrial-works.osm.pbf
node,7781561886,20.4839641,78.9863154,,,,works,,,,,,,industrial-works.osm.pbf
node,7781561985,20.496441,78.9846212,,,,works,,,,,,,industrial-works.osm.pbf
node,7799730063,30.8793504,75.9365414,,,,works,,cutter;metal,,,,,industrial-works.osm.pbf
node,7863772865,22.2430156,70.8044935,,,,works,,Spherical_Roller_Bearings;Tapered_Roller_Bearings;Bearings;Industrial_Bearings;Automotive_Bearings,,,,,industrial-works.osm.pbf
node,7868805685,20.242919,79.0085904,,,,works,,,,,,,industrial-works.osm.pbf
node,7880373114,12.2158949,78.908684,,,,works,,,,,,,industrial-works.osm.pbf
node,7880405525,12.3678344,79.0206417,,,,works,,,,,,,industrial-works.osm.pbf
node,7880477542,12.3046816,78.9683721,,,,works,,,,,,,industrial-works.osm.pbf
node,7880706808,12.3820306,78.9619274,,,,works,,,,,,,industrial-works.osm.pbf
node,7896349450,18.0968692,74.0041268,,,,works,,,,,,,industrial-works.osm.pbf
node,7896387897,18.1055679,73.9957905,,,,works,,,,,,,industrial-works.osm.pbf
node,7904474431,8.8986262,76.6472788,,,,works,,,,,,,industrial-works.osm.pbf
node,7911673053,11.0132712,76.0885842,,,,works,,,,,,,industrial-works.osm.pbf
node,7912503883,11.2446416,75.9342239,,,,works,,,,,,,industrial-works.osm.pbf
node,7925463021,10.0530985,76.3322458,,,,works,,,,,,,industrial-works.osm.pbf
node,7925463022,10.0532995,76.3326184,,,,works,,,,,,,industrial-works.osm.pbf
node,7925463024,10.0535684,76.3328633,,,,works,,,,,,,industrial-works.osm.pbf
node,7925463033,10.0533494,76.3344232,,,,works,,,,,,,industrial-works.osm.pbf
node,7931468932,25.3424117,82.4816491,,,,works,,Carpet;Rugs;wool,,,,Prabhat International is a Carpet Manufacturer and Exporter.,industrial-works.osm.pbf
node,7944550255,22.0123157,82.9523105,,,,works,,,,,,,industrial-works.osm.pbf
node,7959119994,18.9556149,72.8258616,,,,works,,Duplex_Steel_Round_Bars;Super_Duplex_Steel_Round_Bars;Nickel_Alloy_Round_Bars;steel;Duplex_Steel_Fasteners;Super_Duplex_Steel_Fasteners;Nickel_Alloy_Fasteners,,,,"Zeron Exports is an Indian company popularized as specialists of Duplex Steel Range of Materials.

Serving from the Business Capital of India: Mumbai, Zeron Exports caters to the ever – increasing demands of Exotic Alloys through its extensive stock holdi",industrial-works.osm.pbf
node,7967920594,12.8563748,79.9443447,,,,works,,,,,,,industrial-works.osm.pbf
node,8012982386,10.2114274,76.2897897,,,,works,,,,,,,industrial-works.osm.pbf
node,8026924305,19.068287,74.7004387,,,,works,,,,,,,industrial-works.osm.pbf
node,8047596086,28.8462874,76.188954,,,,works,,,,,,,industrial-works.osm.pbf
node,8083237794,9.7149606,76.3157032,,,,works,,,,,,,industrial-works.osm.pbf
node,8091894323,10.6392988,76.1546742,,,,works,yes,metal,,,,,industrial-works.osm.pbf
node,8115058871,18.4525658,83.6368482,,,,works,,,,,,,industrial-works.osm.pbf
node,8116996324,16.7364645,81.6733337,,,,works,,,,,,,industrial-works.osm.pbf
node,8116996326,16.7403554,81.6740947,,,,works,,,,,,,industrial-works.osm.pbf
node,8116996329,16.7489604,81.678291,,,,works,,,,,,,industrial-works.osm.pbf
node,8118715989,25.6477076,85.0750346,,,,works,,,,,,,industrial-works.osm.pbf
node,8142720560,12.0534156,75.2577741,,,,works,,flattened_rice,,,,,industrial-works.osm.pbf
node,8148354469,25.6613787,94.7207806,,,,works,,,,,,,industrial-works.osm.pbf
node,8189681451,22.829752,70.8549435,,,,works,,machinery;LAB_INSTRUMENT;CERAMIC_MACHINERY,,,,,industrial-works.osm.pbf
node,8189845897,22.7343687,70.9731551,,,,works,,TILES;glaZED_VIITRIFIED_TILES;gVT;PGVT;MANUFACTURER,,,,"toli Granito LLP is the largest collection of floor tiles, wall tiles, outdoor parking tiles, in India, best suited for your office and home, room, kitchen, bathroom.",industrial-works.osm.pbf
node,8205336080,21.2149147,72.8297122,,,,works,,DIAMOND;diamond_manufacturer,,,,,industrial-works.osm.pbf
node,8236796523,22.2624971,70.7987228,,,,works,,,,,,,industrial-works.osm.pbf
node,8243216995,24.3846795,71.6303916,,,,works,,metal;steel;furniture,,,,,industrial-works.osm.pbf
node,8288639332,11.0177692,76.2885699,,,,works,,,,,,,industrial-works.osm.pbf
node,8288740028,11.098735,76.2311536,,,,works,,matchstick,,,,,industrial-works.osm.pbf
node,8293068086,11.1297885,76.0014732,,,,works,,,,,,,industrial-works.osm.pbf
node,8293454294,10.9113725,75.9225311,,,,works,,,,,,,industrial-works.osm.pbf
node,8294067798,11.2716433,76.2186998,,,,works,,,,,,,industrial-works.osm.pbf
node,8295295652,11.0378901,76.0112948,,,,works,,,,,,,industrial-works.osm.pbf
node,8295383610,11.0343432,76.0129936,,,,works,,,,,,,industrial-works.osm.pbf
node,8295397799,11.0345797,76.0133566,,,,works,,,,,,,industrial-works.osm.pbf
node,8310350886,8.629965,76.9361739,,,,works,,,,,,,industrial-works.osm.pbf
node,8312160100,11.8704082,79.6340413,,,,works,,,,,,,industrial-works.osm.pbf
node,8317333547,9.3948451,76.8131122,,,,works,,,,,,,industrial-works.osm.pbf
node,8318399653,11.2470376,75.9777028,,,,works,,,,,,,industrial-works.osm.pbf
node,8318508019,11.2485562,75.9780999,,,,works,,,,,,,industrial-works.osm.pbf
node,8323461230,9.843778,76.7741915,,,,works,,food;juice;ice_cream,,,,,industrial-works.osm.pbf
node,8324541986,11.2463951,75.9780574,,,,works,,,,,,,industrial-works.osm.pbf
node,8325048192,10.6837953,76.0727225,,,,works,,,,,,,industrial-works.osm.pbf
node,8326614400,9.3236848,76.8133973,,,,works,,food,,,,,industrial-works.osm.pbf
node,8334331402,10.616373,76.1132812,,,,works,,,,,,,industrial-works.osm.pbf
node,8363887301,9.3362944,76.8255702,,,,works,,,,,,,industrial-works.osm.pbf
node,8386267420,17.5322733,78.4397529,,,,works,,,,,,,industrial-works.osm.pbf
node,8386267421,17.5318234,78.440029,,,,works,,,,,,,industrial-works.osm.pbf
node,8389224216,17.443216,78.5609606,,,,works,,,,,,,industrial-works.osm.pbf
node,8389264117,17.4436161,78.5618914,,,,works,,,,,,,industrial-works.osm.pbf
node,8389264118,17.4419912,78.560357,,,,works,,,,,,,industrial-works.osm.pbf
node,8389412037,17.4827841,78.4468899,,,,works,,,,,,,industrial-works.osm.pbf
node,8402335089,9.9977755,77.0429358,,,,works,,,,,,,industrial-works.osm.pbf
node,8419783584,9.1034386,76.544212,,,,works,,bricks,,,,,industrial-works.osm.pbf
node,8434344614,11.9783471,75.771015,,,,works,,,,,,,industrial-works.osm.pbf
node,8450016729,10.2005141,76.3018645,,,,works,,,,,,,industrial-works.osm.pbf
node,8452100337,25.559724,85.1244052,,,,works,,tar;graphite,,,,,industrial-works.osm.pbf
node,8452204923,25.5562665,85.1220206,,,,works,,talcum_powder,,,,,industrial-works.osm.pbf
node,8455036203,9.5900763,76.4826468,,,,works,,,,,,,industrial-works.osm.pbf
node,8480878387,12.6134897,78.5589623,,,,works,,,,,,,industrial-works.osm.pbf
node,8485883652,9.0015271,76.5318804,,,,works,,,,,,,industrial-works.osm.pbf
node,8557723233,8.6936009,76.7837872,,,,works,,,,,,,industrial-works.osm.pbf
node,8559592463,11.1734087,75.9022532,,,,works,,oil,,,,,industrial-works.osm.pbf
node,8559592467,11.1735297,75.9015904,,,,works,,ICE,,,,,industrial-works.osm.pbf
node,8564845518,11.1729935,75.8969695,,,,works,,TYRE,,,,,industrial-works.osm.pbf
node,8568430999,9.0211033,76.5991876,,,,works,,,,,,,industrial-works.osm.pbf
node,8568512483,9.0014992,76.5347516,,,,works,,,,,,,industrial-works.osm.pbf
node,8571461417,8.5798071,76.8480787,,,,works,,,,,,,industrial-works.osm.pbf
node,8571589917,10.0640974,78.7866168,,,,works,,,,,,,industrial-works.osm.pbf
node,8573795316,8.4971292,77.0713156,,,,works,,,,,,,industrial-works.osm.pbf
node,8575663236,8.4305373,77.0060865,,,,works,,,,,,,industrial-works.osm.pbf
node,8602688241,8.4345069,77.0506618,,,,works,,,,,,,industrial-works.osm.pbf
node,8602795073,8.4244385,77.0651805,,,,works,,,,,,,industrial-works.osm.pbf
node,8614223517,30.8116519,76.0089058,,,,works,,,,,,,industrial-works.osm.pbf
node,8616702593,12.9766446,80.220998,,,,works,,,,,,,industrial-works.osm.pbf
node,8620783397,29.3739531,76.9683004,,,,works,,,,,,,industrial-works.osm.pbf
node,8672173517,11.1041883,76.0858122,,,,works,,,,,,,industrial-works.osm.pbf
node,8676891917,11.1814444,75.8277259,,,,works,,,,,,,industrial-works.osm.pbf
node,8691250668,8.9504161,76.6430463,,,,works,,,,,,,industrial-works.osm.pbf
node,8714669079,8.9432032,76.7815558,,,,works,,,,,,,industrial-works.osm.pbf
node,8726300018,8.8635413,76.6968269,,,,works,,,,,,,industrial-works.osm.pbf
node,8727366890,9.5905822,76.4877572,,,,works,,rubber_mats,,,,,industrial-works.osm.pbf
node,8730429462,8.8549934,76.7845741,,,,works,,,,,,,industrial-works.osm.pbf
node,8733932819,18.2538469,73.9315214,,,,works,,,,,,,industrial-works.osm.pbf
node,8742718892,10.9150682,76.189856,,,,works,,flour;oil;spices,,,,,industrial-works.osm.pbf
node,8755983136,10.1358861,76.2490215,,,,works,,,,,,,industrial-works.osm.pbf
node,8760221491,8.538704,77.0206836,,,,works,,,,,,,industrial-works.osm.pbf
node,8769461818,11.3090517,75.8248258,,,,works,,,,,,,industrial-works.osm.pbf
node,8772027724,8.5399142,77.0184307,,,,works,,,,,,,industrial-works.osm.pbf
node,8781048443,12.0363473,75.2670828,,,,works,,,,,,,industrial-works.osm.pbf
node,8791437087,8.5052737,76.8985894,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791496162,9.2562662,76.5768877,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791514590,8.9963424,76.5332675,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791522816,9.9725031,76.3880839,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791534665,10.0490531,76.3123999,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791538733,9.4326095,76.5995464,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791544999,10.0758187,76.2964772,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791545376,10.081751,76.3100364,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791546047,9.5494041,76.5304456,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791546177,9.9687885,76.3821069,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791549233,9.9485793,76.2906938,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791550089,9.9857819,76.3673333,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791555265,10.0765011,76.293368,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791555367,10.0495246,76.310378,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791557299,11.2010571,75.8159554,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791560131,10.1561992,76.3519696,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791562987,11.9876164,75.3801208,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791570291,10.7863751,76.7820673,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791571316,10.5367766,76.4468932,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791572494,11.2031157,75.8143308,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791572823,10.6080689,76.1576032,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791574001,10.5327737,76.2189566,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791576590,10.7855093,76.7822016,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791580519,10.7945185,76.7435287,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8791592707,10.7934065,76.7722587,,,,works,,oxygen,,,,,industrial-works.osm.pbf
node,8797677297,12.0945432,75.2416824,,,,works,,,,,,,industrial-works.osm.pbf
node,8809213566,8.9502104,76.6533934,,,,works,,,,,,,industrial-works.osm.pbf
node,8824522689,21.2270613,72.8440457,,,,works,,electronics,,,,"Established as a Partnership firm in the year 2019, we “Vidhyut Preran Electricals” are a leading Manufacturer of a wide range of Three Phase Line Choke, Servo Voltage Stabilizer and Electrical Transformer.",industrial-works.osm.pbf
node,8829751993,9.5926165,76.3198942,,,,works,,,,,,,industrial-works.osm.pbf
node,8831440529,11.5702461,76.0536556,,,,works,,tea_powder,,,,,industrial-works.osm.pbf
node,8832005355,10.4360763,76.3806278,,,,works,,,,,,,industrial-works.osm.pbf
node,8833076992,9.9521645,76.410922,,,,works,,,,,,,industrial-works.osm.pbf
node,8833076993,9.9525111,76.4104464,,,,works,,,,,,,industrial-works.osm.pbf
node,8834022653,28.8936463,77.1009379,,,,works,,,,,,,industrial-works.osm.pbf
node,8835934839,9.5901679,76.322926,,,,works,,,,,,,industrial-works.osm.pbf
node,8838482963,9.2946788,76.7320073,,,,works,,bricks;Marbles,,,,,industrial-works.osm.pbf
node,8842388963,8.936366,76.9483223,,,,works,,,,,,,industrial-works.osm.pbf
node,8845742752,10.2075723,76.3631666,,,,works,,,,,,,industrial-works.osm.pbf
node,8846149549,22.3766769,73.119277,,,,works,,,,,,,industrial-works.osm.pbf
node,8848995614,10.6641105,76.6422861,,,,works,,,,,,,industrial-works.osm.pbf
node,8853474853,10.2507632,76.3301604,,,,works,,,,,,,industrial-works.osm.pbf
node,8853925596,9.2600421,76.7431662,,,,works,,,,,,,industrial-works.osm.pbf
node,8857472170,10.3149964,76.3750508,,,,works,,,,,,,industrial-works.osm.pbf
node,8859262744,22.7933657,86.2303591,,,,works,,,,,,,industrial-works.osm.pbf
node,8868045417,10.792819,76.7841604,,,,works,,,,,,,industrial-works.osm.pbf
node,8869247058,10.7583232,76.705569,,,,works,,,,,,,industrial-works.osm.pbf
node,8869440786,9.367232,76.8505073,grinding_mill,,,works,,flour,,,,,industrial-works.osm.pbf
node,8870889032,9.6950163,77.0403226,,,,works,,,,,,,industrial-works.osm.pbf
node,8871279433,11.2196544,75.8082657,,,,works,,,,,,,industrial-works.osm.pbf
node,8880644517,8.9473581,76.6407219,,,,works,,,,,,,industrial-works.osm.pbf
node,8883413862,9.5829237,77.1136831,,,,works,,,,,,,industrial-works.osm.pbf
node,8887310176,8.8300743,76.9187718,,,,works,,,,,,,industrial-works.osm.pbf
node,8889882465,10.3397455,76.2021467,,,,works,,,,,,,industrial-works.osm.pbf
node,8892375917,9.8258388,76.3429781,,,,works,,,,,,,industrial-works.osm.pbf
node,8892521075,12.2208856,75.1580467,,,,works,,,,,,,industrial-works.osm.pbf
node,8892598520,11.1398989,75.8334014,,,,works,,,,,,,industrial-works.osm.pbf
node,8893386217,9.8260679,76.3428145,,,,works,,,,,,,industrial-works.osm.pbf
node,8895402427,8.989248,76.7762701,food_industry,,,works,,food,,,,,industrial-works.osm.pbf
node,8897723968,8.4895249,76.9049784,,,,works,,,,,,,industrial-works.osm.pbf
node,8900363283,12.3227502,75.0945832,,,,works,,,,,,,industrial-works.osm.pbf
node,8909248300,30.836909,76.9693694,,,,works,,cosmetic_products,,,,,industrial-works.osm.pbf
node,8909948278,27.6226265,75.1612927,,,,works,,,,,,,industrial-works.osm.pbf
node,8911722140,10.240839,76.4125847,,,,works,,,,,,,industrial-works.osm.pbf
node,8946804703,12.3302447,75.0857968,,,,works,,,,,,,industrial-works.osm.pbf
node,8977918045,8.331003,77.053586,,,,works,,,,,,,industrial-works.osm.pbf
node,8977918311,8.3202808,77.0635151,,,,works,,,,,,,industrial-works.osm.pbf
node,8983041319,9.6444796,76.5496859,,,,works,,,,,,,industrial-works.osm.pbf
node,8984805143,11.4375526,78.1577259,,,,works,,,,,,,industrial-works.osm.pbf
node,8987498159,8.3226884,77.0744546,,,,works,,,,,,,industrial-works.osm.pbf
node,8987563608,8.3484765,77.0727175,,,,works,,,,,,,industrial-works.osm.pbf
node,8996992087,9.4586892,76.3324006,,,,works,,,,,,,industrial-works.osm.pbf
node,8999029925,11.9035267,75.3680582,,,,works,,,,,,,industrial-works.osm.pbf
node,9001503420,11.0715794,76.1196105,,,,works,,,,,,,industrial-works.osm.pbf
node,9003069223,11.077501,76.1039966,,,,works,,,,,,,industrial-works.osm.pbf
node,9004238618,11.1102339,76.0918666,,,,works,,,,,,,industrial-works.osm.pbf
node,9005915517,11.0879081,76.1385161,,,,works,,,,,,,industrial-works.osm.pbf
node,9006331017,11.0792725,76.1458746,,,,works,,,,,,,industrial-works.osm.pbf
node,9010242103,10.1765829,76.4219756,,,,works,,,,,,,industrial-works.osm.pbf
node,9010296919,10.177878,76.4200764,,,,works,,,,,,,industrial-works.osm.pbf
node,9017482850,8.868607,76.9435432,,,,works,,,,,,,industrial-works.osm.pbf
node,9032432866,22.9418817,88.629246,,,,works,,jute,,,,,industrial-works.osm.pbf
node,9032432891,22.9407656,88.6321109,,,,works,,rice,,,,,industrial-works.osm.pbf
node,9032645325,18.6628455,73.9267572,,,,works,,,,,,,industrial-works.osm.pbf
node,9070820643,33.9989374,74.7924007,,,,works,,diesel_power_generators,,,,,industrial-works.osm.pbf
node,9082929702,11.0667133,75.9409329,,,,works,,,,,,,industrial-works.osm.pbf
node,9083326824,9.158575,76.5346071,,,,works,,hollow_bricks,,,,,industrial-works.osm.pbf
node,9083953021,10.9095919,76.5286874,,,,works,,,,,,,industrial-works.osm.pbf
node,9084098317,9.9302183,76.2672899,,,,works,,,,,,,industrial-works.osm.pbf
node,9085962200,10.9072654,76.5307243,,,,works,,,,,,,industrial-works.osm.pbf
node,9087715222,34.0687329,74.7723114,,,,works,,,,,,,industrial-works.osm.pbf
node,9091827787,34.0017121,74.7945217,,,,works,,packing_material,,,,,industrial-works.osm.pbf
node,9091838631,34.0014497,74.7953646,,,,works,,,,,,,industrial-works.osm.pbf
node,9097706322,9.128283,76.8097072,,,,works,,,,,,,industrial-works.osm.pbf
node,9098626753,34.0008883,74.7960596,,,,works,,,,,,,industrial-works.osm.pbf
node,9098648425,34.0025846,74.7946553,,,,works,,steel_fabrications,,,,,industrial-works.osm.pbf
node,9100225937,34.001025,74.7959072,,,,works,,detergent;soap,,,,,industrial-works.osm.pbf
node,9102643330,34.0001526,74.7965729,,,,works,,,,,,,industrial-works.osm.pbf
node,9104697794,10.3490902,77.9878649,,,,works,,,,,,,industrial-works.osm.pbf
node,9104697796,10.3493601,77.9990632,,,,works,,,,,,,industrial-works.osm.pbf
node,9107044686,8.7658627,76.9567412,,,,works,,,,,,,industrial-works.osm.pbf
node,9107519621,23.2500181,72.5103258,,,,works,,,,,,,industrial-works.osm.pbf
node,9109927438,11.3205591,75.7507638,,,,works,,,,,,,industrial-works.osm.pbf
node,9116895761,34.098326,74.7937611,,,,works,,,,,,,industrial-works.osm.pbf
node,9119328934,13.4432561,80.0970255,,,,works,,,,,,,industrial-works.osm.pbf
node,9121982220,18.6229019,73.8346066,,,,works,,,,,,,industrial-works.osm.pbf
node,9124248071,33.9988824,74.7961989,,,,works,,water_tanks,,,,,industrial-works.osm.pbf
node,9124253113,34.0015817,74.7990584,,,,works,,disposable_items;plastic_cups,,,,,industrial-works.osm.pbf
node,9137628618,10.0871247,76.3056375,,,,works,,,,,,,industrial-works.osm.pbf
node,9137658217,10.0856392,76.305059,,,,works,,,,,,,industrial-works.osm.pbf
node,9137669817,10.085397,76.305867,,,,works,,,,,,,industrial-works.osm.pbf
node,9137669917,10.0875187,76.3053324,,,,works,,,,,,,industrial-works.osm.pbf
node,9137670017,10.0872965,76.303737,,,,works,,,,,,,industrial-works.osm.pbf
node,9140450461,16.5889259,74.299149,,,,works,,,,,,,industrial-works.osm.pbf
node,9141017227,16.6036796,74.4048824,,,,works,,,,,,,industrial-works.osm.pbf
node,9145037803,34.129325,74.8388761,,,,works,,,,,,,industrial-works.osm.pbf
node,9161906589,9.8192043,76.4216141,,,,works,,,,,,,industrial-works.osm.pbf
node,9164148979,10.6727235,76.2617198,,,,works,,,,,,,industrial-works.osm.pbf
node,9171787601,10.8625491,76.1695554,,,,works,,,,,,,industrial-works.osm.pbf
node,9215039105,19.2304512,72.9741979,,,,works,,,,,,,industrial-works.osm.pbf
node,9237009025,14.5889663,79.5092341,,,,works,,rice,,,,,industrial-works.osm.pbf
node,9245033204,9.8457708,76.5851414,,,,works,,,,,,,industrial-works.osm.pbf
node,9285191019,10.1823819,76.3702112,,,,works,,,,,,,industrial-works.osm.pbf
node,9285215417,10.1817603,76.369202,,,,works,,,,,,,industrial-works.osm.pbf
node,9285215517,10.1816196,76.3691965,,,,works,,,,,,,industrial-works.osm.pbf
node,9285250417,10.1816982,76.3686206,,,,works,,,,,,,industrial-works.osm.pbf
node,9285250517,10.1826294,76.3685646,,,,works,,,,,,,industrial-works.osm.pbf
node,9285252619,10.2232331,76.1815772,,,,works,,,,,,,industrial-works.osm.pbf
node,9290539589,33.9995991,74.7956655,,,,works,,,,,,,industrial-works.osm.pbf
node,9290539680,34.0009104,74.7983595,,,,works,,,,,,,industrial-works.osm.pbf
node,9290585585,34.001953,74.795889,,,,works,,wax_products,,,,,industrial-works.osm.pbf
node,9290592944,34.0005003,74.7978768,,,,works,,plyboards,,,,,industrial-works.osm.pbf
node,9310234504,9.4287376,76.5451203,,,,works,,,,,,,industrial-works.osm.pbf
node,9332651733,8.3646244,77.1380794,,,,works,,,,,,,industrial-works.osm.pbf
node,9337595928,10.1287084,76.4684811,,,,works,,furniture,,,,Veneer and plywood manufacturers,industrial-works.osm.pbf
node,9343752008,17.0403023,79.4136496,,,,works,,,,,,,industrial-works.osm.pbf
node,9355755833,18.8734196,79.4273912,,,,works,,,,,,,industrial-works.osm.pbf
node,9355755834,18.8830685,79.4275059,,,,works,,,,,,,industrial-works.osm.pbf
node,9370061077,17.5129177,79.2907441,,,,works,,,,,,,industrial-works.osm.pbf
node,9370063042,17.5099148,79.2920005,,,,works,,,,,,,industrial-works.osm.pbf
node,9375944863,9.9518118,76.3511383,,,,works,,oil,,,,,industrial-works.osm.pbf
node,9444994985,24.7962536,93.8839766,,,,works,,,,,,Metal Fabrication,industrial-works.osm.pbf
node,9459704177,9.9100181,76.6667094,,,,works,,,,,,,industrial-works.osm.pbf
node,9462019028,16.3909185,80.9978723,,,,works,,,,,,,industrial-works.osm.pbf
node,9470355517,20.2312485,78.9751649,,,,works,,,,,,,industrial-works.osm.pbf
node,9470355617,20.2329176,78.9724462,,,,works,,,,,,,industrial-works.osm.pbf
node,9470583417,20.2328314,78.9776835,,,,works,,,,,,,industrial-works.osm.pbf
node,9472134908,10.0440511,76.4041913,,,,works,,corrugated_carton_boxes;paper_packing_boxes;carton_boxes,,,,"“K.G.Packers” is a Sole Proprietorship based entity,
headquartered at Ernakulam, Kerala with well-equipped facilities of manpower and machineries. Since 1999,  Manufacturer and offering a flawless range of Corrugated box and Roll, Plain And Printed boxes",industrial-works.osm.pbf
node,9473153795,22.5791337,88.4667589,,,,works,,,,,,,industrial-works.osm.pbf
node,9523767679,9.2006201,76.5268485,,,,works,,,,,,,industrial-works.osm.pbf
node,9529456969,10.7583362,75.9295196,,,,works,,,,,,,industrial-works.osm.pbf
node,9529456971,10.7583188,75.9290577,,,,works,,,,,,,industrial-works.osm.pbf
node,9562270615,28.5363177,77.3952322,,,,works,,,,,,,industrial-works.osm.pbf
node,9580798040,33.9775021,74.9803802,,,,works,,,,,,,industrial-works.osm.pbf
node,9580799925,33.999296,74.793428,,,,works,,,,,,,industrial-works.osm.pbf
node,9580809717,34.0013518,74.7989088,,,,works,,iron_nails,,,,,industrial-works.osm.pbf
node,9593158014,33.9972367,74.7971717,,,,works,,chemicals,,,,,industrial-works.osm.pbf
node,9606272119,33.9987032,74.7954783,,,,works,,,,,,,industrial-works.osm.pbf
