latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
22.05398,88.12554,308.4,0.5,0.41,2024-01-26,2003,N,VIIRS,n,2,293.49,1.52,N,2
22.36236,87.01721,310.3,0.44,0.39,2024-01-26,2003,N,VIIRS,n,2,286.7,1.82,N,2
22.36589,87.01791,316.7,0.44,0.39,2024-01-26,2003,N,VIIRS,n,2,288.34,1.82,N,2
22.7979,86.20695,331.55,0.41,0.37,2024-01-26,2003,N,VIIRS,n,2,263.26,3.52,N,2
22.79039,86.20956,299.93,0.41,0.37,2024-01-26,2003,N,VIIRS,n,2,266.73,0.91,N,2
22.32473,82.66031,321.25,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,281.3,2.14,N,2
22.3253,82.65648,300.6,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,278.36,1.13,N,2
22.31333,82.73689,297.3,0.39,0.37,2024-01-26,2003,N,VIIRS,n,2,276.37,0.91,N,0
22.32137,82.65974,300.78,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,277.02,0.84,N,2
22.3249,82.58941,319.41,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,278.64,1.37,N,0
22.32386,82.54975,297.11,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,275.81,0.93,N,0
22.35469,82.29208,313.36,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,282.13,1.06,N,0
22.35412,82.29599,302.58,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,280.79,1.06,N,0
22.31883,82.53701,306.29,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,275.02,0.72,N,0
22.31603,82.53257,298.95,0.4,0.37,2024-01-26,2003,N,VIIRS,n,2,275.81,0.72,N,2
22.10583,83.52385,332.35,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,289.22,3.22,N,0
22.05759,83.72506,298.24,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.55,0.91,N,2
22.04651,83.7307,306.75,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,283.94,0.57,N,2
22.04594,83.7344,296.92,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.62,0.57,N,2
22.04263,83.73381,356.19,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,294.83,4.45,N,2
22.04205,83.73751,332.57,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,293.06,1.89,N,2
22.04321,83.7301,317.46,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.09,4.45,N,2
22.04148,83.74122,305.8,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,289.59,1.89,N,2
22.03932,83.73322,299.98,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.04,4.45,N,2
22.03874,83.73692,310.06,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.34,1.89,N,2
22.0199,83.74878,303.08,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.49,1.32,N,0
22.01932,83.75248,316.81,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,288.26,1.32,N,0
22.01874,83.7562,302.83,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.53,0.9,N,0
22.1061,83.12112,317.89,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.78,2.05,N,2
22.10277,83.12054,320.94,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,288.23,1.96,N,2
22.10334,83.11678,298.27,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,286.22,1.48,N,2
21.79822,84.92953,295.25,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,284.28,0.45,N,0
22.03795,83.35132,315.41,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.84,1.6,N,2
22.03349,83.35818,297.29,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,285.74,0.66,N,2
22.03291,83.3619,302.29,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.23,0.8,N,2
22.03234,83.36563,301.93,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.2,0.8,N,2
22.02342,83.37936,307.93,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.77,1.38,N,2
22.02159,83.30249,295.55,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,284.9,0.43,N,0
22.00171,83.16461,295.95,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,285.3,0.3,N,0
21.98482,83.23076,315.46,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,288.79,1.29,N,2
21.98425,83.2345,302.32,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,285.93,1.29,N,2
21.97979,83.24139,300.0,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,288.17,1.09,N,2
21.86042,83.96752,297.0,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.81,0.49,N,0
21.85712,83.96693,297.74,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.5,0.63,N,0
21.85439,83.96263,300.08,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.5,0.63,N,0
21.93497,83.33752,313.41,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,286.39,0.97,N,0
21.92273,83.35065,345.54,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,296.46,4.93,N,2
21.92444,83.33949,311.82,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.06,4.08,N,2
21.92387,83.34321,315.14,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,289.83,2.7,N,2
21.91941,83.35007,334.73,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,291.41,1.4,N,2
21.91884,83.3538,300.26,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,289.24,1.4,N,2
21.81893,83.9948,301.81,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.61,0.77,N,2
21.91552,83.35321,298.32,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,285.94,1.4,N,2
21.87905,83.5452,295.96,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.61,0.29,N,2
21.87733,83.55633,307.46,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.12,0.73,N,2
21.82085,83.89624,303.91,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,289.93,1.49,N,2
22.00549,82.67004,322.35,0.39,0.37,2024-01-26,2003,N,VIIRS,n,2,290.07,2.34,N,2
22.00213,82.66946,305.44,0.39,0.37,2024-01-26,2003,N,VIIRS,n,2,287.51,1.01,N,2
21.87659,83.49521,312.65,0.39,0.36,2024-01-26,2003,N,VIIRS,n,2,287.48,1.37,N,2
21.79578,83.99061,304.01,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.35,0.69,N,2
21.77068,84.02031,307.13,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,287.58,1.3,N,2
21.76738,84.01971,319.71,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,289.41,2.09,N,2
21.76407,84.0191,317.51,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,289.71,2.09,N,2
21.7629,84.0265,303.77,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.69,1.46,N,2
21.75687,84.02161,298.73,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,287.89,0.91,N,2
21.75628,84.02531,300.36,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,287.55,0.91,N,2
21.75356,84.02101,297.91,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.97,0.97,N,2
21.77665,83.83125,301.63,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,287.75,0.93,N,2
21.76163,83.84448,309.54,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.97,1.36,N,2
21.75832,83.84389,316.66,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,289.3,1.36,N,2
21.7556,83.8396,306.47,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.4,0.96,N,2
21.73232,83.98747,295.26,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.2,0.32,N,0
21.73349,83.98007,305.27,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.45,1.29,N,0
21.71364,84.0411,301.64,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,285.34,0.92,N,0
21.74196,83.81814,297.33,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.47,0.41,N,0
21.69827,84.03074,301.27,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,287.32,0.51,N,2
21.68271,84.04309,301.41,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,286.6,1.6,N,2
21.67999,84.0388,324.68,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,290.74,1.6,N,2
21.67668,84.0382,299.96,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.49,1.25,N,2
21.66384,83.92567,303.54,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.92,0.64,N,0
21.66053,83.92508,301.88,0.38,0.36,2024-01-26,2003,N,VIIRS,n,2,284.77,0.52,N,0
20.79957,85.25742,313.15,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.7,2.19,N,2
19.10197,73.05142,297.24,0.4,0.6,2024-01-26,2004,N,VIIRS,n,2,267.54,0.45,N,2
18.70256,79.54509,307.93,0.48,0.4,2024-01-26,2004,N,VIIRS,n,2,291.53,1.07,N,0
18.72217,79.53891,304.43,0.48,0.4,2024-01-26,2004,N,VIIRS,n,2,292.24,0.82,N,2
18.72127,79.53625,310.06,0.48,0.4,2024-01-26,2004,N,VIIRS,n,2,293.87,1.64,N,2
19.28552,76.0174,295.48,0.52,0.5,2024-01-26,2004,N,VIIRS,n,2,271.64,0.64,N,0
19.36,77.82101,325.21,0.4,0.44,2024-01-26,2004,N,VIIRS,n,2,285.2,2.42,N,0
19.38596,77.78162,295.81,0.4,0.44,2024-01-26,2004,N,VIIRS,n,2,282.61,0.34,N,0
19.09276,82.1701,306.33,0.39,0.36,2024-01-26,2004,N,VIIRS,n,2,289.35,0.87,N,0
19.10225,82.16733,306.69,0.39,0.36,2024-01-26,2004,N,VIIRS,n,2,290.51,1.51,N,0
19.7872,79.14684,310.64,0.51,0.41,2024-01-26,2004,N,VIIRS,n,2,291.41,2.04,N,2
19.92213,79.11414,302.47,0.52,0.41,2024-01-26,2004,N,VIIRS,n,2,289.34,1.01,N,2
19.96177,79.33606,303.74,0.5,0.41,2024-01-26,2004,N,VIIRS,n,2,283.78,0.63,N,2
21.10343,72.64545,304.15,0.45,0.63,2024-01-26,2004,N,VIIRS,n,2,256.0,1.43,N,2
21.10427,72.63662,304.51,0.45,0.63,2024-01-26,2004,N,VIIRS,n,2,264.12,1.15,N,2
21.10469,72.63217,298.36,0.45,0.63,2024-01-26,2004,N,VIIRS,n,2,266.69,1.15,N,2
21.1033,72.63418,311.16,0.45,0.63,2024-01-26,2004,N,VIIRS,n,2,263.82,2.23,N,2
21.10839,72.64368,301.79,0.45,0.63,2024-01-26,2004,N,VIIRS,n,2,254.85,1.55,N,2
21.25865,75.46681,298.27,0.59,0.53,2024-01-26,2004,N,VIIRS,n,2,280.2,0.77,N,0
21.24347,79.23201,301.44,0.53,0.42,2024-01-26,2004,N,VIIRS,n,2,278.42,1.43,N,2
21.24483,79.22184,298.28,0.53,0.42,2024-01-26,2004,N,VIIRS,n,2,277.42,1.15,N,2
21.24608,79.22472,311.05,0.53,0.42,2024-01-26,2004,N,VIIRS,n,2,281.71,1.6,N,2
21.23272,79.62796,300.33,0.5,0.41,2024-01-26,2004,N,VIIRS,n,2,287.67,1.1,N,2
21.18913,81.20953,297.55,0.43,0.38,2024-01-26,2004,N,VIIRS,n,2,287.3,1.0,N,0
21.19086,81.19715,299.0,0.43,0.38,2024-01-26,2004,N,VIIRS,n,2,286.5,0.55,N,0
21.18175,81.3882,302.66,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,289.86,1.13,N,3
21.18232,81.38414,304.05,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,289.3,1.13,N,3
21.1881,81.39339,300.01,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,289.22,0.65,N,2
21.18867,81.38934,304.43,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,290.24,2.97,N,2
21.19214,81.41476,305.56,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,285.89,0.69,N,2
21.1956,81.41533,313.7,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.02,0.74,N,2
21.23892,81.38504,302.13,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,287.93,0.92,N,2
21.2454,81.77007,298.5,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,287.11,0.74,N,2
21.29697,81.60755,303.07,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,284.89,0.55,N,2
21.31019,81.5892,303.15,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,286.89,0.63,N,2
20.76128,85.29402,307.74,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,280.75,1.16,N,2
20.78478,85.26257,302.96,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.34,1.37,N,2
21.34314,81.67196,297.04,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,285.57,0.36,N,2
20.78751,85.26706,303.95,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.58,0.97,N,2
20.7888,85.25936,307.12,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.01,1.89,N,2
20.79009,85.25167,301.37,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.19,4.34,N,2
20.79347,85.2523,335.84,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.1,4.34,N,2
20.79684,85.25293,330.74,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.02,2.19,N,2
21.36031,81.65027,298.13,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,288.0,0.83,N,2
21.36375,81.65083,301.49,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,288.75,1.37,N,2
21.36432,81.64683,303.78,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,288.28,0.76,N,2
20.80632,85.25871,312.7,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.45,1.57,N,2
20.80696,85.25486,310.47,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.41,1.57,N,2
21.36833,81.64339,298.6,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,286.96,0.76,N,0
20.81034,85.2555,303.49,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.08,1.12,N,2
21.3666,81.67995,299.53,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,287.39,0.99,N,2
21.37407,81.62794,295.92,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,285.02,0.33,N,0
21.37578,81.64052,302.56,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,287.64,0.98,N,2
21.3729,81.68505,304.24,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,287.46,0.81,N,2
21.37864,81.64509,297.88,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,287.36,0.64,N,2
20.86423,84.99397,302.13,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.68,0.62,N,2
20.86487,84.99016,298.94,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,286.44,0.62,N,2
21.37691,81.68163,314.7,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,287.51,2.53,N,2
20.86382,85.01738,296.69,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,285.64,0.72,N,0
20.86822,84.99078,317.72,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.55,2.38,N,2
21.38896,81.64679,310.69,0.42,0.37,2024-01-26,2004,N,VIIRS,n,2,289.14,1.23,N,2
20.88685,84.98257,309.71,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.02,1.14,N,2
20.88748,84.97878,301.86,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,286.48,1.14,N,2
20.95333,85.00588,309.45,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,285.11,0.99,N,2
20.95606,85.0103,309.05,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.09,0.99,N,2
20.95669,85.00652,306.34,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,286.68,0.99,N,2
22.26496,75.13142,301.89,0.32,0.55,2024-01-26,2004,N,VIIRS,n,2,276.69,0.75,N,2
20.94891,85.09515,297.16,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,286.83,0.46,N,0
20.96947,85.01284,324.36,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.85,2.71,N,0
20.96214,85.07801,297.8,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,286.74,0.6,N,0
20.96968,85.03243,300.2,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.13,0.95,N,0
20.97156,85.02105,303.25,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.03,0.63,N,0
20.96549,85.07865,301.15,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.15,0.6,N,0
20.95811,85.14409,302.75,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.65,0.67,N,2
21.48631,81.76768,309.78,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,287.53,1.63,N,2
20.95977,85.1759,314.35,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.53,2.17,N,2
20.96167,85.16444,300.19,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.6,1.3,N,2
20.96673,85.13393,298.49,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.14,0.51,N,2
20.96314,85.17652,316.4,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,292.69,2.17,N,2
20.9644,85.16889,314.57,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,291.7,1.3,N,2
20.96567,85.16126,301.05,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.2,0.44,N,2
20.9663,85.15744,299.26,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.66,0.44,N,2
20.96693,85.15363,314.29,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.45,1.83,N,2
20.9682,85.14599,318.77,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.72,1.87,N,2
20.96377,85.17271,333.63,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,292.82,2.17,N,2
20.96777,85.16953,304.75,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.25,0.98,N,2
20.97113,85.17018,302.88,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.06,0.98,N,2
20.97745,85.132,310.63,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.85,2.59,N,2
20.9705,85.17398,329.96,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.86,3.67,N,2
20.97682,85.13582,339.43,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,291.74,4.65,N,2
20.97512,85.16699,307.42,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.32,1.35,N,2
20.97828,85.14789,313.88,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.46,0.83,N,2
20.97891,85.14408,299.79,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.67,0.83,N,2
20.97954,85.14027,298.67,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.83,1.05,N,2
20.9848,85.12946,316.99,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.09,2.71,N,2
20.98543,85.12564,318.42,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.45,1.58,N,0
21.54416,81.94621,304.25,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,289.52,0.95,N,2
21.07113,85.03504,301.11,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,290.49,1.59,N,2
21.07323,85.04326,298.92,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.14,0.5,N,2
21.07846,85.03251,312.24,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,288.04,0.99,N,2
21.07658,85.04388,329.67,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.93,2.7,N,2
21.07721,85.0401,323.07,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,289.53,3.99,N,2
21.08182,85.03313,307.92,0.4,0.37,2024-01-26,2004,N,VIIRS,n,2,287.74,0.99,N,2
20.92263,86.04279,303.07,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.08,0.99,N,2
20.94128,86.05895,317.19,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.81,2.06,N,2
20.94197,86.05489,297.36,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,286.95,1.27,N,2
20.95026,86.0481,329.39,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.32,1.87,N,2
20.95372,86.04875,303.14,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,290.58,1.87,N,2
20.96678,86.01375,298.92,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.4,0.72,N,2
20.96747,86.0097,306.92,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,289.83,1.33,N,2
20.97228,86.0023,317.52,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,290.47,2.27,N,2
20.97504,86.00702,306.05,0.42,0.38,2024-01-26,2004,N,VIIRS,n,2,288.09,1.09,N,2
21.60301,82.04442,298.88,0.41,0.37,2024-01-26,2004,N,VIIRS,n,2,288.46,0.65,N,0
17.58722,73.27404,304.19,0.37,0.58,2024-01-26,2005,N,VIIRS,n,2,282.89,1.13,N,0
17.58681,73.27789,302.48,0.37,0.58,2024-01-26,2005,N,VIIRS,n,2,282.66,0.97,N,0
17.06309,76.97654,304.1,0.42,0.45,2024-01-26,2005,N,VIIRS,n,2,291.58,1.1,N,2
16.35937,81.28305,305.22,0.4,0.37,2024-01-26,2005,N,VIIRS,n,2,293.04,0.56,N,0
16.3294,80.61976,313.82,0.41,0.37,2024-01-26,2005,N,VIIRS,n,2,293.49,0.72,N,0
15.96456,80.93942,306.92,0.4,0.37,2024-01-26,2005,N,VIIRS,n,2,292.55,0.25,N,0
17.60826,83.20535,305.6,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,293.36,0.92,N,2
18.69184,73.03921,302.67,0.4,0.6,2024-01-26,2005,N,VIIRS,n,2,277.96,1.17,N,2
17.60781,83.18672,308.81,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,293.03,1.22,N,0
16.88079,81.9662,308.85,0.39,0.36,2024-01-26,2005,N,VIIRS,n,2,292.7,0.67,N,0
17.61214,83.20231,302.19,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,291.59,0.67,N,2
16.87745,81.98797,313.93,0.39,0.36,2024-01-26,2005,N,VIIRS,n,2,292.89,1.36,N,0
16.85861,81.9774,306.08,0.39,0.36,2024-01-26,2005,N,VIIRS,n,2,292.7,0.64,N,0
17.61157,83.20592,308.46,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,293.36,0.72,N,2
17.60883,83.20174,311.65,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,291.02,1.19,N,2
17.14693,78.22128,300.94,0.54,0.42,2024-01-26,2005,N,VIIRS,n,2,289.82,1.09,N,2
17.6045,83.18615,306.63,0.38,0.36,2024-01-26,2005,N,VIIRS,n,2,291.27,0.77,N,0
16.87656,80.12169,306.73,0.43,0.38,2024-01-26,2005,N,VIIRS,n,2,294.48,0.89,N,2
15.1776,77.10214,306.25,0.39,0.44,2024-01-26,2005,N,VIIRS,n,2,292.85,1.08,N,2
16.87309,80.02139,304.71,0.44,0.38,2024-01-26,2005,N,VIIRS,n,2,294.17,1.08,N,2
17.14058,77.17431,305.08,0.41,0.45,2024-01-26,2005,N,VIIRS,n,2,293.16,0.84,N,2
15.33426,76.28476,307.71,0.44,0.46,2024-01-26,2005,N,VIIRS,n,2,290.72,1.3,N,2
15.33962,76.27702,301.88,0.44,0.46,2024-01-26,2005,N,VIIRS,n,2,291.82,1.66,N,2
15.58051,74.82834,303.67,0.55,0.51,2024-01-26,2005,N,VIIRS,n,2,287.07,0.96,N,0
15.61101,75.20216,298.26,0.52,0.5,2024-01-26,2005,N,VIIRS,n,2,283.58,0.31,N,0
15.82613,75.03732,306.27,0.54,0.51,2024-01-26,2005,N,VIIRS,n,2,289.25,1.14,N,0
15.94033,75.31703,307.74,0.52,0.5,2024-01-26,2005,N,VIIRS,n,2,288.76,0.49,N,0
15.93993,75.31397,309.77,0.52,0.5,2024-01-26,2005,N,VIIRS,n,2,288.97,1.27,N,0
15.98145,75.54546,307.27,0.5,0.49,2024-01-26,2005,N,VIIRS,n,2,290.49,1.13,N,0
16.76386,74.66392,307.5,0.59,0.53,2024-01-26,2005,N,VIIRS,n,2,281.51,2.07,N,0
16.76124,74.6641,300.04,0.59,0.53,2024-01-26,2005,N,VIIRS,n,2,281.32,1.33,N,0
13.00162,74.85038,322.07,0.51,0.49,2024-01-26,2006,N,VIIRS,n,2,294.86,1.59,N,0
13.0062,74.85094,316.41,0.51,0.49,2024-01-26,2006,N,VIIRS,n,2,293.93,1.59,N,0
13.14153,75.87585,304.15,0.44,0.46,2024-01-26,2006,N,VIIRS,n,2,286.87,0.83,N,0
13.03129,76.78127,318.74,0.38,0.44,2024-01-26,2006,N,VIIRS,n,2,292.75,1.77,N,0
13.03835,76.78944,303.17,0.38,0.44,2024-01-26,2006,N,VIIRS,n,2,291.21,0.94,N,0
12.97905,79.91837,307.75,0.41,0.37,2024-01-26,2006,N,VIIRS,n,2,292.6,0.72,N,0
13.89943,76.56386,305.4,0.41,0.45,2024-01-26,2006,N,VIIRS,n,2,291.38,0.81,N,0
13.98358,76.41728,302.65,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,291.5,0.71,N,0
13.62613,79.50692,305.3,0.43,0.38,2024-01-26,2006,N,VIIRS,n,2,291.85,0.52,N,0
13.98261,76.41737,303.02,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,291.37,0.55,N,0
15.17769,77.10297,309.04,0.39,0.44,2024-01-26,2006,N,VIIRS,n,2,293.01,0.99,N,2
15.02394,78.01244,313.05,0.52,0.41,2024-01-26,2006,N,VIIRS,n,2,295.27,1.32,N,2
15.17934,76.65343,312.95,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,296.09,3.03,N,2
15.17883,76.65733,308.96,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,295.75,1.79,N,2
15.17516,76.65286,307.72,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,294.28,1.38,N,2
15.17465,76.65675,312.88,0.42,0.45,2024-01-26,2006,N,VIIRS,n,2,294.9,1.7,N,2
15.15091,76.70884,309.18,0.41,0.45,2024-01-26,2006,N,VIIRS,n,2,293.05,0.93,N,2
15.13844,76.70708,304.35,0.41,0.45,2024-01-26,2006,N,VIIRS,n,2,292.24,0.85,N,2
15.17218,76.37668,312.06,0.43,0.46,2024-01-26,2006,N,VIIRS,n,2,295.37,2.34,N,2
15.1727,76.37807,315.77,0.43,0.46,2024-01-26,2006,N,VIIRS,n,2,295.97,3.15,N,2
15.31006,74.96918,311.32,0.54,0.51,2024-01-26,2006,N,VIIRS,n,2,288.65,2.62,N,0
15.00526,77.00024,306.34,0.4,0.44,2024-01-26,2006,N,VIIRS,n,2,291.56,1.08,N,0
15.276,74.81819,299.08,0.55,0.51,2024-01-26,2006,N,VIIRS,n,2,287.36,0.5,N,0
